Billing Country,Billing State,Browser,Created By,Device Brand,Device Type,Email Permission,Email Status,Email Status Reason,Event Type,Order Source,Order Status,Os,Os Version,Payment Method,Segment,Updated By,Discounted Price,Item Count,Quantity,Shipping,Total Amount,Unit Price
Unknown,Unknown,Chrome Mobile,-13,Generic_Android,M,TRUE,A,Unknown,order,checkout,completed,Android,6,Pay with a Debit/Credit Card,Unknown,-5,4300,1,1,0,15400,3000
Unknown,Unknown,Chrome Mobile,-13,Samsung,M,TRUE,A,Unknown,order,checkout,completed,Android,6,Pay with a Debit/Credit Card,customer,-5,140000,7,7,0,15350,19000
Unknown,Unknown,Chrome Mobile,-13,Samsung,M,TRUE,A,Unknown,order,checkout,completed,Android,6,Pay with a Debit/Credit Card,customer,-5,144000,8,8,0,15250,17000
Unknown,Unknown,UC Browser,-13,Generic_Android,M,TRUE,A,Unknown,order,checkout,completed,Android,6,Pay with a Debit/Credit Card,Unknown,-5,15750,1,1,0,15250,14750
Unknown,Unknown,Chrome Mobile,-13,Tecno,M,TRUE,A,Unknown,order,checkout,completed,Android,7,Pay with a Debit/Credit Card,customer,-5,14250,1,1,0,15250,12250
Unknown,Unknown,Chrome Mobile,-13,Itel,M,TRUE,A,Unknown,order,checkout,completed,Android,8,Pay with a Debit/Credit Card,Unknown,-5,29250,2,1,0,15250,12500
Unknown,Unknown,Chrome Mobile,-13,Tecno,M,TRUE,A,Unknown,order,checkout,completed,Android,8,Pay with a Debit/Credit Card,Unknown,-5,11500,1,1,0,15200,8000
Unknown,Unknown,Chrome Mobile,-13,Tecno,M,TRUE,A,Unknown,order,checkout,completed,Android,8,Pay with a Debit/Credit Card,Unknown,-5,13000,1,1,0,15150,11500
Unknown,Unknown,Chrome Mobile,-13,Tecno,M,TRUE,A,Unknown,order,checkout,completed,Android,8,Pay with a Debit/Credit Card,Unknown,-5,70000,5,5,0,15100,11500
Unknown,Unknown,Chrome Mobile,-13,Infinix,M,TRUE,A,Unknown,order,checkout,completed,Android,8,Pay with a Debit/Credit Card,customer,-5,64400,4,4,0,15000,15000
Unknown,Unknown,Opera Mobile,-13,Samsung,M,TRUE,A,Unknown,order,checkout,completed,Android,8,Pay with a Debit/Credit Card,Unknown,-5,24500,1,1,0,15000,23500
Unknown,Unknown,Chrome Mobile,-13,Infinix,M,TRUE,A,Unknown,order,checkout,completed,Android,9,Pay with a Debit/Credit Card,Unknown,-5,19200,1,1,0,15000,17000
Unknown,Unknown,Chrome Mobile,-13,Infinix,M,TRUE,A,Unknown,order,checkout,completed,Android,9,Pay with a Debit/Credit Card,Unknown,-5,500,3,3,0,15000,18000
Unknown,Unknown,Chrome Mobile,-13,Infinix,M,TRUE,A,Unknown,order,checkout,completed,Android,9,Pay with a Debit/Credit Card,Unknown,-5,12500,10,10,0,15000,650
Unknown,Unknown,Chrome Mobile,-13,Infinix,M,TRUE,A,Unknown,order,checkout,completed,Android,9,Pay with a Debit/Credit Card,Unknown,-5,15500,10,10,0,15000,1200
Unknown,Unknown,Chrome Mobile,-13,Itel,M,TRUE,A,Unknown,order,checkout,completed,Android,9,Pay with a Debit/Credit Card,Unknown,-5,15500,1,1,0,15000,14500
Unknown,Unknown,Chrome Mobile,-13,Samsung,M,TRUE,A,Unknown,order,checkout,completed,Android,9,Pay with a Debit/Credit Card,Unknown,-5,20300,1,1,0,15000,18000
Unknown,Unknown,Chrome Mobile,-13,Samsung,M,TRUE,A,Unknown,order,checkout,completed,Android,9,Pay with a Debit/Credit Card,Unknown,-5,16000,10,10,0,15000,1250
Unknown,Unknown,Chrome Mobile,-13,Infinix,M,TRUE,A,Unknown,order,checkout,completed,Android,9,Pay with a Debit/Credit Card,customer,-5,15700,1,1,0,15000,14500
Unknown,Unknown,Chrome Mobile,-13,Infinix,M,TRUE,A,Unknown,order,checkout,completed,Android,9,Pay with a Debit/Credit Card,customer,-5,18800,4,4,0,15000,4200
Unknown,Unknown,Chrome Mobile,-13,Tecno,M,TRUE,A,Unknown,order,checkout,completed,Android,9,Pay with a Debit/Credit Card,customer,-5,17050,1,1,0,15000,15750
Unknown,Unknown,Chrome Mobile,-13,Tecno,M,TRUE,A,Unknown,order,checkout,completed,Android,9,Pay with a Debit/Credit Card,customer,-5,38600,2,2,0,14900,18000
Unknown,Unknown,Chrome Mobile,-13,Tecno,M,TRUE,A,Unknown,order,checkout,completed,Android,9,Pay with a Debit/Credit Card,customer,-5,43100,2,2,0,14900,20250
Unknown,Unknown,Chrome Mobile,-13,Tecno,M,TRUE,A,Unknown,order,checkout,completed,Android,9,Pay with a Debit/Credit Card,customer,-5,52600,2,2,0,14900,25000
Unknown,Unknown,Samsung Internet,-13,Samsung,M,TRUE,A,Unknown,order,checkout,completed,Android,9,Pay with a Debit/Credit Card,Unknown,-5,13000,1,1,0,14800,11500
Unknown,Unknown,Mobile Safari,-13,Apple,M,TRUE,A,Unknown,order,checkout,completed,iOS,13,Pay with a Debit/Credit Card,Unknown,-5,20500,1,1,0,14795,19000
Unknown,Unknown,Mobile Safari,-13,Apple,M,TRUE,A,Unknown,order,checkout,completed,iOS,14,Pay with a Debit/Credit Card,Unknown,-5,4500,2,1,0,14750,2000
Unknown,Unknown,Mobile Safari,-13,Apple,M,TRUE,A,Unknown,order,checkout,completed,iOS,14,Pay with a Debit/Credit Card,Unknown,-5,8000,2,2,0,14750,3000
Unknown,Unknown,Mobile Safari,-13,Apple,M,TRUE,A,Unknown,order,checkout,processing,iOS,14,Pay with a Debit/Credit Card,Unknown,-5,123500,1,1,0,14750,94000
NG,Kogi,Chrome Mobile,-13,Samsung,M,TRUE,A,Unknown,order,checkout,processing,Android,10,Pay with a Debit/Credit Card,customer,-5,62250,3,3,0,14750,19750
Unknown,Unknown,Safari,-13,Apple,U,TRUE,A,Unknown,order,checkout,refunded,Mac OS X,10,Pay with a Debit/Credit Card,customer,-5,33500,300,300,0,14750,100
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Unknown,customer,-5,0,2,2,0,14750,15750
NG,Rivers,Chrome Mobile,-5,Infinix,M,TRUE,A,Unknown,order,checkout,completed,Android,7,Unknown,customer,-5,0,1,1,0,14750,6100
NG,Rivers,Chrome Mobile,-5,Infinix,M,TRUE,A,Unknown,order,checkout,completed,Android,7,Unknown,customer,-5,0,1,1,0,14750,11750
NG,Anambra,Chrome Mobile,-5,Samsung,M,TRUE,A,Unknown,order,checkout,completed,Android,8,Unknown,customer,-5,0,1,1,0,14600,15750
NG,Borno,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,cancelled,Unknown,Unknown,Bank Transfer or Bank Deposit,subscriber,-5,254600,3,1,0,14600,11100
Unknown,Unknown,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,17000,1,1,0,14580,16000
Unknown,Unknown,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,19000,1,1,0,14500,17500
Unknown,Unknown,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,20100,1,1,0,14500,19000
Unknown,Unknown,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,50750,2,1,0,14500,11750
Unknown,Unknown,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,7800,3,3,0,14500,1700
Unknown,Unknown,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,500,4,4,0,14500,17500
Unknown,Unknown,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,subscriber,-5,17250,1,1,0,14500,15750
Unknown,Unknown,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,subscriber,-5,325400,1,1,0,14400,315000
Unknown,Unknown,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,subscriber,-5,426012,5,1,0,14400,51250
Unknown,Unknown,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,subscriber,-5,103500,6,3,0,14250,15500
Unknown,Unknown,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,subscriber,-5,144800,15,7,0,14250,5400
Unknown,Unknown,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,subscriber,-5,160000,10,10,0,14250,15000
Unknown,Unknown,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,subscriber,-5,72600,20,10,0,14250,2500
NG,Lagos,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,31500,2,2,0,14200,14750
Unknown,Unknown,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,processing,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,13250,1,1,0,14200,12250
Unknown,Unknown,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,processing,Unknown,Unknown,Bank Transfer or Bank Deposit,subscriber,-5,28900,3,1,0,14120,3500
Unknown,Unknown,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,refunded,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,99000,100,100,0,14000,600
NG,Edo,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,cancelled,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,21800,2,2,0,14000,9500
NG,Kaduna,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,cancelled,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,65000,4,2,0,14000,16500
NG,Delta,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,cancelled,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,77500,5,5,0,13750,14500
NG,Abia,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,cancelled,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,152600,7,7,0,13750,20500
NG,Osun,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,cancelled,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,20550,10,10,0,13500,1500
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,cancelled,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,100000,100,100,0,13500,500
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,cancelled,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,400000,400,400,0,13500,500
NG,Abia,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,447500,2,1,0,13500,20500
NG,Anambra,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,189000,3,1,0,13400,60000
NG,Cross River,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,17750,1,1,0,13350,15750
NG,Delta,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,15750,1,1,0,13300,14750
NG,Delta,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,16750,1,1,0,13250,15750
NG,Delta,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,20000,1,1,0,13250,19000
NG,Delta,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,20750,1,1,0,13000,19750
NG,Delta,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,200000,1,1,0,13000,200000
NG,Delta,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,38500,1,1,0,13000,37500
NG,Delta,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,96200,2,1,0,13000,8000
NG,Delta,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,53350,7,1,0,13000,2650
NG,Delta,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,80700,15,1,0,13000,6000
NG,Edo,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,23700,1,1,0,12950,20500
NG,Edo,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,53500,2,1,0,12900,14500
NG,Edo,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,234000,30,1,0,12800,13500
NG,Edo,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,74350,119,1,0,12750,9500
NG,Federal Capital Territory,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,14900,1,1,0,12750,14000
NG,Federal Capital Territory,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,57000,1,1,0,12750,57000
NG,Federal Capital Territory,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,71100,4,1,0,12750,10500
NG,Federal Capital Territory,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,90000,23,1,0,12650,68000
NG,Imo,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,57000,3,1,0,12500,12000
NG,Kwara,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,167000,8,1,0,12250,17500
NG,Lagos,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,43000,1,1,0,12100,40000
NG,Ogun,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,15000,1,1,0,12000,14000
NG,Ogun,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,20000,1,1,0,12000,19000
NG,Ogun,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,20500,1,1,0,11500,19500
NG,Ogun,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,44250,3,1,0,11400,14000
NG,Ogun,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,73000,3,1,0,11300,18500
NG,Ogun,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,131450,6,1,0,11300,15000
NG,Ondo,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,92500,2,1,0,11300,15500
NG,Oyo,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,19250,1,1,0,11100,18750
NG,Oyo,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,234300,1,1,0,10800,230000
NG,Oyo,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,47600,1,1,0,10600,33500
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,16500,1,1,0,10600,15250
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,17000,1,1,0,10500,15750
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,17250,1,1,0,10500,16000
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,16830,1,1,0,10000,17500
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,19250,1,1,0,10000,18000
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,19500,1,1,0,10000,18250
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,19500,1,1,0,9700,18250
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,24750,1,1,0,9675,23500
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,79250,2,1,0,9600,18500
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,60250,3,1,0,9390,20500
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,82250,3,1,0,9200,37500
NG,Abia,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,38000,2,2,0,9000,18000
NG,Akwa Ibom,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,42000,5,2,0,9000,6400
NG,Bayelsa,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,32000,2,2,0,9000,14500
NG,Delta,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,44000,2,2,0,8700,21000
NG,Delta,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,76250,5,2,0,8500,12000
NG,Edo,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,32200,2,2,0,8200,15000
NG,Edo,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,9000,2,2,0,8200,3000
NG,Federal Capital Territory,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,25650,2,2,0,8000,13500
NG,Federal Capital Territory,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,31800,2,2,0,8000,15000
NG,Federal Capital Territory,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,45300,2,2,0,8000,21750
NG,Federal Capital Territory,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,28200,4,2,0,8000,7500
NG,Kaduna,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,30340,2,2,0,8000,14750
NG,Kano,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,40150,2,2,0,7940,23000
NG,Ogun,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,40000,2,2,0,7800,19000
NG,Ogun,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,36480,2,2,0,7500,19000
NG,Ogun,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,26000,2,2,0,7500,14000
NG,Ondo,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,85000,6,2,0,7500,16500
NG,Oyo,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,67700,2,2,0,7400,33500
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,32000,2,2,0,7400,14750
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,41500,2,2,0,7300,19500
NG,Abia,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,34000,3,3,0,7000,13500
NG,Abia,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,247900,208,3,0,6900,20500
NG,Federal Capital Territory,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,44700,3,3,0,6900,14000
NG,Federal Capital Territory,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,49200,3,3,0,6820,15500
NG,Imo,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,51000,3,3,0,6500,15500
NG,Kwara,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,55670,3,3,0,6280,18000
NG,Nasarawa,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,52500,3,3,0,6000,16000
NG,Rivers,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,59500,8,3,0,6000,15750
NG,Anambra,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,68000,4,4,0,5775,15750
NG,Delta,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,70000,4,4,0,5000,16500
NG,Delta,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,138000,8,4,0,4900,18000
NG,Kaduna,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,62000,4,4,0,4750,14500
NG,Kano,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,70800,4,4,0,4500,16500
NG,Abia,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,85250,5,5,0,4500,15750
NG,Akwa Ibom,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,53200,5,5,0,4500,3000
NG,Cross River,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,16500,5,5,0,4500,2700
NG,Cross River,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,16500,5,5,0,4500,2700
NG,Delta,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,227500,11,5,0,4500,20500
NG,Lagos,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,53100,5,5,0,4500,10000
NG,Lagos,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,100000,5,5,0,4500,18500
NG,Ogun,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,78750,5,5,0,4400,14750
NG,Ogun,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,97500,5,5,0,4350,18500
NG,Ogun,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,195800,5,5,0,4300,37500
NG,Ondo,Unknown,-5,Unknown,Unknown,TRUE,A,Unknown,order,checkout,completed,Unknown,Unknown,Bank Transfer or Bank Deposit,customer,-5,181250,10,5,0,4250,13500
